gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
1462,0.002862125288,0.01185943553,0.00120640902,0.04006375693,0.08420261294
1463,0.002862125288,0.01381433752,0.00120640902,0.04002759631,0.08288499445
1464,0.002862125288,0.0128857072,0.00120640902,0.03999146833,0.08433573666
1465,0.002862125288,0.01230590546,0.00120640902,0.03995537296,0.08494249197
1466,0.002862125288,0.01255555792,0.00120640902,0.03991931016,0.0860476031
1467,0.002862125288,0.01371111765,0.00120640902,0.03988327992,0.08467465808
1468,0.002862125288,0.01281657553,0.00120640902,0.03984728219,0.08366744833
1469,0.002862125288,0.0133728944,0.00120640902,0.03981131696,0.08293892595
1470,0.002862125288,0.01386892941,0.00120640902,0.03977538419,0.08296088439
1471,0.002813553697,0.01300238574,0.001228802178,0.03973948385,0.08049789467
1472,0.002813553697,0.01241583107,0.001228802178,0.03970361591,0.07974787123
1473,0.002813553697,0.01258593435,0.001228802178,0.03966778035,0.07710055821
1474,0.002813553697,0.01286572385,0.001228802178,0.03963197713,0.07838113043
1475,0.002813553697,0.01354928004,0.001228802178,0.03959620622,0.07956132877
1476,0.002813553697,0.01269135573,0.001228802178,0.03956046761,0.08056288413
1477,0.002813553697,0.01196089686,0.001228802178,0.03952476124,0.07896831298
1478,0.002813553697,0.01060166594,0.001228802178,0.03948908711,0.07876374473
1479,0.002813553697,0.01157617558,0.001228802178,0.03945344518,0.07845410522
1480,0.002813553697,0.01144116484,0.001228802178,0.03941783541,0.07477958891
1481,0.002813553697,0.01220504364,0.001228802178,0.03938225778,0.07550158397
1482,0.002813553697,0.01202532514,0.001228802178,0.03934671227,0.0741161256
1483,0.002813553697,0.01239919774,0.001228802178,0.03931119884,0.07497032287
1484,0.002813553697,0.01311693744,0.001228802178,0.03927571746,0.07549703722
1485,0.002813553697,0.01253531534,0.001228802178,0.03924026811,0.07744766741
1486,0.002813553697,0.01309331479,0.001228802178,0.03920485075,0.07805515293
1487,0.002813553697,0.01276220337,0.001228802178,0.03916946536,0.07994339762
1488,0.002813553697,0.01199654962,0.001228802178,0.03913411191,0.08069452256
1489,0.002813553697,0.01240258968,0.001228802178,0.03909879037,0.07938526076
1490,0.002813553697,0.01292660098,0.001228802178,0.03906350071,0.08027055417
1491,0.002813553697,0.014596425,0.001228802178,0.0390282429,0.08000174038
1492,0.002813553697,0.01246048796,0.001228802178,0.03899301691,0.07841798843
1493,0.002813553697,0.01434782762,0.001228802178,0.03895782272,0.07912320372
1494,0.002813553697,0.01418807181,0.001228802178,0.03892266029,0.07944681819
1495,0.002813553697,0.01291010418,0.001228802178,0.0388875296,0.07805939202
1496,0.002813553697,0.01346583457,0.001228802178,0.03885243061,0.07658434186
1497,0.002813553697,0.01231875301,0.001228802178,0.03881736331,0.07433003975
1498,0.002813553697,0.01122225771,0.001228802178,0.03878232766,0.07525032048
1499,0.002813553697,0.01072949552,0.001228802178,0.03874732363,0.07709698392
1500,0.002813553697,0.01265835274,0.001228802178,0.03871235119,0.07875182318
1501,0.002813553697,0.01334735827,0.001228802178,0.03867741032,0.07802117484
1502,0.002813553697,0.01379580425,0.001228802178,0.03864250099,0.07863032259
1503,0.002813553697,0.01372059862,0.001228802178,0.03860762316,0.07960788415
1504,0.002813553697,0.01362394012,0.001228802178,0.03857277681,0.08312720416
1505,0.002813553697,0.01383261491,0.001228802178,0.03853796192,0.08586242992
1506,0.002813553697,0.01364205085,0.001228802178,0.03850317845,0.08946828464
1507,0.002813553697,0.01617951353,0.001228802178,0.03846842637,0.09085955478
1508,0.002813553697,0.01525560494,0.001228802178,0.03843370566,0.09191140288
1509,0.002813553697,0.01607383027,0.001228802178,0.03839901629,0.09315449818
1510,0.002813553697,0.01704426634,0.001228802178,0.03836435823,0.09447091445
1511,0.002813553697,0.01616891428,0.001228802178,0.03832973145,0.09442945325
1512,0.002813553697,0.01592818057,0.001228802178,0.03829513592,0.09581025973
1513,0.002813553697,0.01398839804,0.001228802178,0.03826057162,0.09546978611
1514,0.002813553697,0.01409248933,0.001228802178,0.03822603851,0.09344409689
1515,0.002813553697,0.01360045475,0.001228802178,0.03819153657,0.09199752478
1516,0.002813553697,0.01565958947,0.001228802178,0.03815706578,0.09218830428
1517,0.002813553697,0.01437256505,0.001228802178,0.0381226261,0.09226785103
1518,0.002813553697,0.01410706432,0.001228802178,0.0380882175,0.09225528181
1519,0.002813553697,0.01694598249,0.001228802178,0.03805383995,0.09247903183
1520,0.002813553697,0.01383375318,0.001228802178,0.03801949344,0.09403083678
1521,0.002813553697,0.01452741586,0.001228802178,0.03798517793,0.0927418626
1522,0.002813553697,0.01244736789,0.001228802178,0.03795089338,0.08896934909
1523,0.002813553697,0.01303946195,0.001228802178,0.03791663979,0.08558382802
1524,0.002813553697,0.01070999313,0.001228802178,0.03788241711,0.08428714697
1525,0.002813553697,0.01094264399,0.001228802178,0.03784822532,0.08120566358
1526,0.002813553697,0.01088834976,0.001228802178,0.03781406438,0.08198154545
1527,0.002813553697,0.01152862661,0.001228802178,0.03777993429,0.08352158044
1528,0.002813553697,0.01199653791,0.001228802178,0.03774583499,0.08508255481
1529,0.002813553697,0.01207055406,0.001228802178,0.03771176648,0.0850536169
1530,0.002813553697,0.01280229971,0.001228802178,0.03767772871,0.08762803997
1531,0.002813553697,0.01201632995,0.001228802178,0.03764372167,0.08938646312
1532,0.002813553697,0.01479334493,0.001228802178,0.03760974531,0.09035874237
1533,0.002813553697,0.01569287285,0.001228802178,0.03757579963,0.09130563992
1534,0.002813553697,0.01330575858,0.001228802178,0.03754188458,0.091155626
1535,0.002813553697,0.01445577874,0.001228802178,0.03750800015,0.09065675662
1536,0.002813553697,0.01227913338,0.001228802178,0.0374741463,0.0927931871
1537,0.002813553697,0.01188926915,0.001228802178,0.037440323,0.09556587935
1538,0.002813553697,0.01378411435,0.001228802178,0.03740653023,0.09576497929
1539,0.002813553697,0.01317053743,0.001228802178,0.03737276797,0.09340957301
1540,0.002813553697,0.01234265986,0.001228802178,0.03733903617,0.09069334406
1541,0.002813553697,0.01231568599,0.001228802178,0.03730533482,0.08306364554
1542,0.002813553697,0.01156387144,0.001228802178,0.03727166389,0.08098600342
1543,0.002813553697,0.01150405698,0.001228802178,0.03723802335,0.08071591373
1544,0.002813553697,0.01269594878,0.001228802178,0.03720441317,0.07793538013
1545,0.002813553697,0.01137544774,0.001228802178,0.03717083333,0.07514265257
1546,0.002813553697,0.01205668743,0.001228802178,0.0371372838,0.07510385702
1547,0.002813553697,0.01308389217,0.001228802178,0.03710376455,0.07516609038
1548,0.002813553697,0.01315419826,0.001228802178,0.03707027555,0.07885141685
1549,0.002813553697,0.01162553166,0.001228802178,0.03703681678,0.07958706371
1550,0.002813553697,0.01221986631,0.001228802178,0.03700338821,0.07840893466
1551,0.002813553697,0.01323633755,0.001228802178,0.03696998981,0.07740107187
1552,0.002813553697,0.01214046164,0.001228802178,0.03693662155,0.07487710626
1553,0.002799318759,0.01204655739,0.001185743281,0.03690328341,0.07417251765
1554,0.002799318759,0.01177031747,0.001185743281,0.03686997536,0.07205856113
1555,0.002799318759,0.01157955774,0.001185743281,0.03683669738,0.06894614172
1556,0.002799318759,0.009844138819,0.001185743281,0.03680344943,0.06728175874
1557,0.002799318759,0.01003133685,0.001185743281,0.03677023149,0.0669582364
1558,0.002799318759,0.0100970748,0.001185743281,0.03673704353,0.06677609105
1559,0.002799318759,0.01001368329,0.001185743281,0.03670388552,0.06771790382
1560,0.002799318759,0.009813055638,0.001185743281,0.03667075745,0.06895856789
1561,0.002799318759,0.01050848988,0.001185743281,0.03663765927,0.06997122437
1562,0.002799318759,0.009685367551,0.001185743281,0.03660459097,0.0715490134
1563,0.002799318759,0.01074313131,0.001185743281,0.03657155251,0.07370594529
1564,0.002799318759,0.01042292123,0.001185743281,0.03653854388,0.07496710587
1565,0.002799318759,0.01082739658,0.001185743281,0.03650556503,0.07406782164
1566,0.002799318759,0.01072744515,0.001185743281,0.03647261596,0.07338256375
1567,0.002799318759,0.01074486494,0.001185743281,0.03643969662,0.07270923172
1568,0.002799318759,0.01103670283,0.001185743281,0.03640680699,0.07301215137
1569,0.002799318759,0.01183827778,0.001185743281,0.03637394705,0.07451677534
1570,0.002799318759,0.01020691681,0.001185743281,0.03634111677,0.07291439195
1571,0.002799318759,0.0117893796,0.001185743281,0.03630831612,0.07416146577
1572,0.002799318759,0.01111978586,0.001185743281,0.03627554508,0.07535945403
1573,0.002799318759,0.01190429607,0.001185743281,0.03624280361,0.07469534333
1574,0.002799318759,0.01184825572,0.001185743281,0.0362100917,0.07525588976
1575,0.002799318759,0.01033599135,0.001185743281,0.03617740931,0.07408583743
1576,0.002799318759,0.01188267739,0.001185743281,0.03614475641,0.0740194434
1577,0.002799318759,0.01218978802,0.001185743281,0.036112133,0.07367185298
1578,0.002799318759,0.01121598253,0.001185743281,0.03607953902,0.07714550379
1579,0.002799318759,0.01167373741,0.001185743281,0.03604697446,0.07690175396
1580,0.002799318759,0.01157773189,0.001185743281,0.0360144393,0.07965584142
1581,0.002799318759,0.01227789804,0.001185743281,0.0359819335,0.0834092254
1582,0.002799318759,0.01324715431,0.001185743281,0.03594945704,0.08434574392
1583,0.002799318759,0.01295674113,0.001185743281,0.0359170099,0.08731423967
1584,0.002799318759,0.01437822616,0.001185743281,0.03588459204,0.08779560051
1585,0.002799318759,0.01192974316,0.001185743281,0.03585220343,0.08719236784
1586,0.002799318759,0.01063132443,0.001185743281,0.03581984407,0.08350426853
1587,0.002799318759,0.0115439556,0.001185743281,0.03578751391,0.08255427374
1588,0.002799318759,0.01114003516,0.001185743281,0.03575521292,0.08129223819
1589,0.002799318759,0.01080516677,0.001185743281,0.0357229411,0.07995443523
1590,0.002799318759,0.009493452245,0.001185743281,0.0356906984,0.07764127319
1591,0.002799318759,0.01125410981,0.001185743281,0.0356584848,0.07807155753
1592,0.002799318759,0.01072071434,0.001185743281,0.03562630028,0.0773114193
1593,0.002799318759,0.01141324359,0.001185743281,0.03559414481,0.07788559811
1594,0.002799318759,0.01099693874,0.001185743281,0.03556201836,0.07976792294
1595,0.002799318759,0.01103581325,0.001185743281,0.0355299209,0.07677158994
1596,0.002799318759,0.01117266147,0.001185743281,0.03549785242,0.07507186258
1597,0.002799318759,0.01136099609,0.001185743281,0.03546581288,0.0740312397
1598,0.002799318759,0.0119282452,0.001185743281,0.03543380226,0.0724008456
1599,0.002799318759,0.01023394476,0.001185743281,0.03540182053,0.07199429297
1600,0.002799318759,0.01083582419,0.001185743281,0.03536986767,0.07258914037
1601,0.002799318759,0.01144339059,0.001185743281,0.03533794364,0.07272611584
1602,0.002799318759,0.0117580733,0.001185743281,0.03530604844,0.07241276905
1603,0.002799318759,0.01092563031,0.001185743281,0.03527418201,0.07035199834
1604,0.002799318759,0.01070527051,0.001185743281,0.03524234435,0.06954020543
1605,0.002799318759,0.0100981535,0.001185743281,0.03521053543,0.06842635683
1606,0.002799318759,0.01105358079,0.001185743281,0.03517875522,0.06680843087
1607,0.002799318759,0.01200951834,0.001185743281,0.03514700369,0.0661460224
1608,0.002799318759,0.01200765299,0.001185743281,0.03511528082,0.06635061198
1609,0.002799318759,0.01402301986,0.001185743281,0.03508358658,0.06768201174
1610,0.002758603478,0.012571195,0.001230472174,0.03505192095,0.06790327364
1611,0.002758603478,0.01106234344,0.001230472174,0.0350202839,0.06804427604
1612,0.002758603478,0.01277767262,0.001230472174,0.0349886754,0.07121592417
1613,0.002758603478,0.0116484728,0.001230472174,0.03495709543,0.07074340923
1614,0.002758603478,0.0107209041,0.001230472174,0.03492554397,0.070454394
1615,0.002753909168,0.01031062463,0.001279498783,0.03489402098,0.06926611046
1616,0.002753909168,0.0105658349,0.001279498783,0.03486252645,0.0689809134
1617,0.002753909168,0.01027259993,0.001279498783,0.03483106034,0.06844272726
1618,0.002753909168,0.01096360265,0.001279498783,0.03479962263,0.06861368942
1619,0.002753909168,0.01039284821,0.001279498783,0.0347682133,0.06974234227
1620,0.002753909168,0.01033700523,0.001279498783,0.03473683231,0.06862599458
1621,0.002753909168,0.01156846588,0.001279498783,0.03470547965,0.0700308123
1622,0.002753909168,0.01071947104,0.001279498783,0.03467415529,0.07066860473
1623,0.002753909168,0.01072831798,0.001279498783,0.0346428592,0.07343092423
1624,0.002753909168,0.01165396065,0.001279498783,0.03461159136,0.07554244592
1625,0.002753909168,0.01104666867,0.001279498783,0.03458035174,0.07577913033
1626,0.002753909168,0.01224056903,0.001279498783,0.03454914031,0.07597248255
1627,0.002753909168,0.01159287769,0.001279498783,0.03451795706,0.07379612801
1628,0.002753909168,0.01038287257,0.001279498783,0.03448680195,0.07358368368
1629,0.002753909168,0.009636174235,0.001279498783,0.03445567496,0.0709677318
1630,0.002753909168,0.008674805671,0.001279498783,0.03442457607,0.06785322882
1631,0.002753909168,0.009241870698,0.001279498783,0.03439350525,0.06660155195
1632,0.002753909168,0.01005867274,0.001279498783,0.03436246247,0.06641755184
1633,0.002753909168,0.008682676843,0.001279498783,0.0343314477,0.06409803453
1634,0.002753909168,0.009354001347,0.001279498783,0.03430046093,0.06224405568
1635,0.002753909168,0.008842168493,0.001279498783,0.03426950213,0.05967352259
1636,0.002753909168,0.008775160197,0.001279498783,0.03423857127,0.05884578174
1637,0.002753909168,0.00933553416,0.001279498783,0.03420766833,0.05825397272
1638,0.002753909168,0.008879065659,0.001279498783,0.03417679328,0.05866806973
1639,0.002753909168,0.008336895618,0.001279498783,0.0341459461,0.05932647163
1640,0.002753909168,0.00816476871,0.001279498783,0.03411512676,0.05920079554
1641,0.002753909168,0.007794377039,0.001279498783,0.03408433524,0.05930191096
1642,0.002753909168,0.008054730438,0.001279498783,0.03405357151,0.05991543808
1643,0.002753909168,0.008209465645,0.001279498783,0.03402283554,0.06054751127
1644,0.002736797344,0.008034605002,0.001091323738,0.03399212732,0.06120395698
1645,0.002736797344,0.007860094666,0.001091323738,0.03396144682,0.06013346419
1646,0.002736797344,0.008277187689,0.001091323738,0.033930794,0.06157033784
1647,0.002736797344,0.008591244192,0.001091323738,0.03390016885,0.0646275942
1648,0.002736797344,0.009418548149,0.001091323738,0.03386957135,0.06343829399
1649,0.002736797344,0.009124298019,0.001091323738,0.03383900145,0.06193306139
1650,0.002736797344,0.008125900421,0.001091323738,0.03380845916,0.06146528099
1651,0.002736797344,0.008050183602,0.001091323738,0.03377794442,0.06227153788
1652,0.002736797344,0.008917723239,0.001091323738,0.03374745723,0.06356245512
1653,0.002736797344,0.008659409728,0.001091323738,0.03371699756,0.06461655989
1654,0.002736797344,0.0103055774,0.001091323738,0.03368656538,0.06890466049
1655,0.002736797344,0.009905370099,0.001091323738,0.03365616067,0.07030668546
1656,0.002736797344,0.01055769576,0.001091323738,0.0336257834,0.07192881814
1657,0.002736797344,0.01082047986,0.001091323738,0.03359543354,0.07518469207
1658,0.002736797344,0.01001638137,0.001091323738,0.03356511108,0.07821596186
1659,0.002736797344,0.01113643636,0.001091323738,0.03353481599,0.08029030996
1660,0.002679419316,0.01146076933,0.001069512242,0.03350454824,0.07877991296
1661,0.002679419316,0.01025427341,0.001069512242,0.03347430782,0.07735824853
1662,0.002679419316,0.01047971489,0.001069512242,0.03344409468,0.07723628966
1663,0.002679419316,0.00969651836,0.001069512242,0.03341390882,0.07808204808
1664,0.002679419316,0.01073840544,0.001069512242,0.0333837502,0.0783934769
1665,0.002679419316,0.00898694125,0.001069512242,0.0333536188,0.07673743692
1666,0.002679419316,0.01039355329,0.001069512242,0.03332351459,0.07569401963
1667,0.002679419316,0.01254020704,0.001069512242,0.03329343756,0.07633236114
1668,0.002679419316,0.01073661929,0.001069512242,0.03326338768,0.07662814657
1669,0.002679419316,0.01041804945,0.001069512242,0.03323336491,0.07589128237
1670,0.002679419316,0.01048283647,0.001069512242,0.03320336925,0.07185861412
1671,0.002679419316,0.009765899498,0.001069512242,0.03317340066,0.0715945906
1672,0.002679419316,0.009734023269,0.001069512242,0.03314345911,0.07059428243
1673,0.002679419316,0.009412750327,0.001069512242,0.0331135446,0.06821326014
1674,0.002679419316,0.009618689781,0.001069512242,0.03308365708,0.0675907985
1675,0.002679419316,0.009558289727,0.001069512242,0.03305379654,0.06820026261
1676,0.002679419316,0.009919937862,0.001069512242,0.03302396295,0.070492292
1677,0.002679419316,0.009846678823,0.001069512242,0.03299415628,0.0705845552
1678,0.002674587377,0.01006893343,0.00109014691,0.03296437652,0.06905131351
1679,0.002674587377,0.009425269362,0.00109014691,0.03293462364,0.06892541826
1680,0.002674587377,0.009701858809,0.00109014691,0.03290489761,0.06833302666
1681,0.002674587377,0.009321180494,0.00109014691,0.03287519841,0.0685479093
1682,0.002674587377,0.008936409308,0.00109014691,0.03284552602,0.06836734825
1683,0.002674587377,0.008907651515,0.00109014691,0.03281588041,0.06878254877
1684,0.002674587377,0.008657990247,0.00109014691,0.03278626156,0.06970892399
1685,0.002674587377,0.008123138051,0.00109014691,0.03275666944,0.06868705195
1686,0.002674587377,0.008949344135,0.00109014691,0.03272710402,0.06977751739
1687,0.002674587377,0.009922119868,0.00109014691,0.0326975653,0.06996784553
1688,0.002674587377,0.008876898937,0.00109014691,0.03266805323,0.06945384586
1689,0.002674587377,0.009255849432,0.00109014691,0.03263856781,0.07037874393
1690,0.002674587377,0.009894290783,0.00109014691,0.03260910899,0.07338426759
1691,0.002674587377,0.01089881502,0.00109014691,0.03257967677,0.07366070652
1692,0.002674587377,0.01042080188,0.00109014691,0.0325502711,0.07459910499
1693,0.002674587377,0.008990170103,0.00109014691,0.03252089198,0.07372801193
1694,0.002674587377,0.01022363652,0.00109014691,0.03249153938,0.07621239974
1695,0.002674587377,0.01072720533,0.00109014691,0.03246221327,0.0781129689
1696,0.002674587377,0.00984387191,0.00109014691,0.03243291363,0.07900214892
1697,0.002674587377,0.009870740212,0.00109014691,0.03240364043,0.07883259781
1698,0.002674587377,0.008854328517,0.00109014691,0.03237439366,0.07667493299
1699,0.002674587377,0.009556873416,0.00109014691,0.03234517328,0.07248390909
1700,0.002674587377,0.008432269192,0.00109014691,0.03231597928,0.07137781114
1701,0.002674587377,0.00915010444,0.00109014691,0.03228681162,0.07120923152
1702,0.002674587377,0.009432718239,0.00109014691,0.03225767029,0.070309455
1703,0.002674587377,0.008782944823,0.00109014691,0.03222855527,0.07087911535
1704,0.002674587377,0.00984589108,0.00109014691,0.03219946652,0.07342337813
1705,0.002674587377,0.008751892111,0.00109014691,0.03217040403,0.07515129008
1706,0.002674587377,0.01051411667,0.00109014691,0.03214136777,0.07407770977
1707,0.002674587377,0.01000370503,0.00109014691,0.03211235771,0.0752433359
1708,0.002674587377,0.009582838485,0.00109014691,0.03208337384,0.07555633495
1709,0.002674587377,0.009140350719,0.00109014691,0.03205441613,0.07658467896
1710,0.002674587377,0.009336403786,0.00109014691,0.03202548456,0.07856801038
1711,0.002674587377,0.0100546304,0.00109014691,0.0319965791,0.07841307326
1712,0.002674587377,0.009680295895,0.00109014691,0.03196769973,0.07718575042
1713,0.002674587377,0.009435650275,0.00109014691,0.03193884642,0.07520900542
1714,0.002674587377,0.009014111487,0.00109014691,0.03191001916,0.07575392517
1715,0.002674587377,0.00942404731,0.00109014691,0.03188121792,0.07305457782
1716,0.002674587377,0.009314065688,0.00109014691,0.03185244267,0.07121487657
1717,0.002674587377,0.009419821684,0.00109014691,0.03182369339,0.07171416089
1718,0.002674587377,0.00894098658,0.00109014691,0.03179497006,0.06998481801
1719,0.002674587377,0.008495091561,0.00109014691,0.03176627266,0.06857741843
1720,0.002674587377,0.009872556117,0.00109014691,0.03173760116,0.06943176178
1721,0.002674587377,0.009140480123,0.00109014691,0.03170895554,0.06708612647
1722,0.002674587377,0.009473118535,0.00109014691,0.03168033577,0.0674163025
1723,0.002674587377,0.009197418147,0.00109014691,0.03165174183,0.06910479108
1724,0.002674587377,0.009570382736,0.00109014691,0.0316231737,0.06952307023
1725,0.002674587377,0.01023193607,0.00109014691,0.03159463136,0.07036297926
1726,0.002635745483,0.01070706805,0.001065665259,0.03156611478,0.069358783
1727,0.002635745483,0.01121570837,0.001065665259,0.03153762393,0.06818492122
1728,0.002635745483,0.009568206899,0.001065665259,0.0315091588,0.06835446505
1729,0.002635745483,0.009343721009,0.001065665259,0.03148071937,0.06680879988
1730,0.002635745483,0.00905266016,0.001065665259,0.0314523056,0.06559300703
1731,0.002635745483,0.009126551213,0.001065665259,0.03142391748,0.06578028895
1732,0.002635745483,0.009258374572,0.001065665259,0.03139555498,0.06468216643
1733,0.002635745483,0.007875821049,0.001065665259,0.03136721808,0.06460660157
1734,0.002635745483,0.008441713874,0.001065665259,0.03133890675,0.06382371241
1735,0.002635745483,0.008387175068,0.001065665259,0.03131062098,0.06260833369
1736,0.002635745483,0.008850474243,0.001065665259,0.03128236074,0.0621862439
1737,0.002635745483,0.008054251959,0.001065665259,0.03125412601,0.06151238218
1738,0.002635745483,0.00828542536,0.001065665259,0.03122591676,0.0645636036
1739,0.002635745483,0.008810750182,0.001065665259,0.03119773297,0.06603696718
1740,0.002635745483,0.008938153926,0.001065665259,0.03116957462,0.06769281192
1741,0.002635745483,0.009132698367,0.001065665259,0.03114144168,0.06935311792
1742,0.002635745483,0.009459921816,0.001065665259,0.03111333414,0.07064782698
1743,0.002635745483,0.009571405721,0.001065665259,0.03108525196,0.07367028699
1744,0.002635745483,0.009279066458,0.001065665259,0.03105719514,0.07552284481
1745,0.002635745483,0.0104865544,0.001065665259,0.03102916363,0.0775763524
1746,0.002635745483,0.01090228546,0.001065665259,0.03100115743,0.08185376196
1747,0.002635745483,0.009640444727,0.001065665259,0.0309731765,0.08289093418
1748,0.002635745483,0.01126509765,0.001065665259,0.03094522083,0.08502936042
1749,0.002635745483,0.01185739285,0.001065665259,0.03091729039,0.08744966743
1750,0.002635745483,0.01073663249,0.001065665259,0.03088938516,0.08541559884
1751,0.002616965698,0.01011041497,0.001207832934,0.03086150512,0.0850875524
1752,0.002616965698,0.009762382092,0.001207832934,0.03083365024,0.08364423397
1753,0.002616965698,0.008883452865,0.001207832934,0.0308058205,0.08125019543
1754,0.002616965698,0.009127861354,0.001207832934,0.03077801588,0.07922599535
1755,0.002616965698,0.009909659237,0.001207832934,0.03075023636,0.07951296382
1756,0.002616965698,0.009431790183,0.001207832934,0.0307224819,0.08053163476
1757,0.002616965698,0.009822435604,0.001207832934,0.0306947525,0.08163293488
1758,0.002616965698,0.0103702882,0.001207832934,0.03066704813,0.08619806037
1759,0.002616965698,0.01047672766,0.001207832934,0.03063936877,0.08830681814
1760,0.002616965698,0.01034044933,0.001207832934,0.03061171438,0.09116655123
1761,0.002616965698,0.009323793999,0.001207832934,0.03058408496,0.08835420413
1762,0.002616965698,0.009540479565,0.001207832934,0.03055648047,0.08820118417
1763,0.002616965698,0.01005201742,0.001207832934,0.0305289009,0.09020384023
1764,0.002616965698,0.01160173253,0.001207832934,0.03050134622,0.09074519515
1765,0.002616965698,0.01140322026,0.001207832934,0.03047381641,0.08937858157
1766,0.002616965698,0.01121495415,0.001207832934,0.03044631145,0.09042536174
1767,0.002571035197,0.01181983744,0.001135578559,0.03041883132,0.08994205522
1768,0.002571035197,0.01172692187,0.001135578559,0.03039137598,0.09068652212
1769,0.002571035197,0.01014547566,0.001135578559,0.03036394543,0.08851055614
1770,0.002571035197,0.009980904912,0.001135578559,0.03033653964,0.089223169
1771,0.002571035197,0.01200281597,0.001135578559,0.03030915858,0.09021471361
1772,0.002571035197,0.01108010155,0.001135578559,0.03028180224,0.09206152672
1773,0.002571035197,0.01245487068,0.001135578559,0.03025447058,0.0941075276
1774,0.002571035197,0.01223304703,0.001135578559,0.0302271636,0.09522090166
1775,0.002571035197,0.01321751014,0.001135578559,0.03019988126,0.09691317364
1776,0.002571035197,0.01240233785,0.001135578559,0.03017262355,0.09681276191
1777,0.002571035197,0.01171639644,0.001135578559,0.03014539044,0.09745640269
1778,0.002571035197,0.01224494913,0.001135578559,0.03011818191,0.09516867221
1779,0.002571035197,0.01245979371,0.001135578559,0.03009099793,0.09702116952
1780,0.002571035197,0.01181908688,0.001135578559,0.0300638385,0.09406249052
1781,0.002519083491,0.0121115554,0.001107209672,0.03003670357,0.09539559945
1782,0.002519083491,0.0130635508,0.001107209672,0.03000959314,0.0902824634
1783,0.002519083491,0.01087679293,0.001107209672,0.02998250718,0.08543342482
1784,0.002519083491,0.01073818736,0.001107209672,0.02995544566,0.08108281817
1785,0.002519083491,0.008888501789,0.001107209672,0.02992840857,0.07671217434
1786,0.002519083491,0.008833965575,0.001107209672,0.02990139588,0.07392651151
1787,0.002519083491,0.009575839427,0.001107209672,0.02987440758,0.07111321128
1788,0.002519083491,0.008175910891,0.001107209672,0.02984744363,0.07140653117
1789,0.002519083491,0.008197024436,0.001107209672,0.02982050402,0.07131227554
1790,0.002519083491,0.008674054118,0.001107209672,0.02979358872,0.06979301313
1791,0.002519083491,0.009562931942,0.001107209672,0.02976669772,0.069360041
1792,0.002519083491,0.008111362597,0.001107209672,0.02973983099,0.066110845
1793,0.002519083491,0.008058874658,0.001107209672,0.0297129885,0.06453544979
1794,0.002519083491,0.008075945455,0.001107209672,0.02968617025,0.06191050408
1795,0.002519083491,0.008290526493,0.001107209672,0.0296593762,0.06132977638
1796,0.002519083491,0.00922511909,0.001107209672,0.02963260633,0.06152314832
1797,0.002519083491,0.00852872097,0.001107209672,0.02960586063,0.06140102248
1798,0.002519083491,0.009640769432,0.001107209672,0.02957913907,0.06525086687
1799,0.002516728195,0.008127132943,0.001126981099,0.02955244162,0.06579644446
1800,0.002516728195,0.008615866808,0.001126981099,0.02952576827,0.06672240795
1801,0.002516728195,0.00867960402,0.001126981099,0.029499119,0.06431708889
1802,0.002516728195,0.007976944807,0.001126981099,0.02947249378,0.06142038597
1803,0.002516728195,0.007229557496,0.001126981099,0.02944589259,0.06143083129
1804,0.002516728195,0.007239803619,0.001126981099,0.02941931541,0.06137216202
1805,0.002516728195,0.007925786724,0.001126981099,0.02939276221,0.06170089361
1806,0.002516728195,0.008251811593,0.001126981099,0.02936623299,0.0627197364
1807,0.002516728195,0.009672551857,0.001126981099,0.02933972771,0.06108113343
1808,0.002516728195,0.008933375006,0.001126981099,0.02931324635,0.0643098926
1809,0.002516728195,0.01007615841,0.001126981099,0.02928678889,0.06585072689
1810,0.002516728195,0.009330081681,0.001126981099,0.02926035531,0.06491531173
1811,0.002516728195,0.008591845905,0.001126981099,0.0292339456,0.0656230103
1812,0.002516728195,0.01033402345,0.001126981099,0.02920755971,0.06859912373
1813,0.002516728195,0.009993932483,0.001126981099,0.02918119765,0.07186625448
1814,0.002516728195,0.009603245102,0.001126981099,0.02915485937,0.07163285529
1815,0.002516728195,0.0102156741,0.001126981099,0.02912854487,0.0717294444
1816,0.002516728195,0.0099682947,0.001126981099,0.02910225412,0.07017683424
1817,0.002516728195,0.009329901554,0.001126981099,0.0290759871,0.06836781437
1818,0.002516728195,0.008579495752,0.001126981099,0.02904974379,0.06798502427
1819,0.002516728195,0.009249159677,0.001126981099,0.02902352417,0.06719167155
1820,0.002516728195,0.00940289178,0.001126981099,0.02899732821,0.06522130463
1821,0.002516728195,0.009199157676,0.001126981099,0.02897115589,0.06445777948
1822,0.002513799679,0.008922250799,0.001162303359,0.02894500719,0.06419840387
1823,0.002513799679,0.009205832338,0.001162303359,0.0289188821,0.06406247641
1824,0.002513799679,0.008208392053,0.001162303359,0.02889278059,0.06601242451
1825,0.002513799679,0.00815477226,0.001162303359,0.02886670264,0.06351763957
1826,0.002513799679,0.007994484301,0.001162303359,0.02884064822,0.06265698476
1827,0.002513799679,0.007847371271,0.001162303359,0.02881461732,0.06355374399
1828,0.002513799679,0.009059862301,0.001162303359,0.02878860991,0.06324845809
