gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
78,0.01278077957,1.670158086,0.01216502063,0.1397985575,0.8559427587
79,0.01278077957,1.354920818,0.01216502063,0.1396723785,0.8685865251
80,0.01278077957,1.795040138,0.01216502063,0.1395463135,0.8777331645
81,0.01278077957,2.105074044,0.01216502063,0.1394203622,0.8934999862
82,0.01278077957,1.858304982,0.01216502063,0.1392945246,0.9136493604
83,0.01278077957,1.523216959,0.01216502063,0.1391688006,0.9187967345
84,0.01278077957,1.74530227,0.01216502063,0.1390431901,0.9253964562
85,0.01278077957,1.889089766,0.01216502063,0.1389176929,0.9531817801
86,0.01278077957,2.107571547,0.01216502063,0.138792309,0.9798629744
87,0.01278077957,1.537046301,0.01216502063,0.1386670383,1.016746205
88,0.01278077957,1.508603351,0.01216502063,0.1385418807,1.017388102
89,0.01278077957,1.419969775,0.01216502063,0.138416836,1.042523339
90,0.01278077957,1.911961632,0.01216502063,0.1382919041,1.043636288
91,0.01278077957,1.533414344,0.01216502063,0.1381670851,1.052454771
92,0.01278077957,1.692411031,0.01216502063,0.1380423787,1.081532
93,0.01278077957,1.473986754,0.01216502063,0.1379177848,1.104227065
94,0.01278077957,1.224465728,0.01216502063,0.1377933034,1.111210493
95,0.01264976705,1.42788819,0.01052617482,0.1376689344,1.125186521
96,0.01264976705,1.507247334,0.01052617482,0.1375446776,1.130931792
97,0.01264976705,1.300767585,0.01052617482,0.1374205329,1.12820427
98,0.01264976705,1.650908729,0.01052617482,0.1372965003,1.151035264
99,0.01264976705,1.417133222,0.01052617482,0.1371725797,1.129722507
100,0.01264976705,1.684847888,0.01052617482,0.1370487709,1.159471978
101,0.01264976705,1.357686116,0.01052617482,0.1369250739,1.154957804
102,0.01264976705,1.450118967,0.01052617482,0.1368014885,1.156656669
103,0.01264976705,1.505206009,0.01052617482,0.1366780146,1.179870842
104,0.01264976705,1.456573525,0.01052617482,0.1365546522,1.160548747
105,0.01264976705,1.479932295,0.01052617482,0.1364314011,1.111087717
106,0.01264976705,1.389227631,0.01052617482,0.1363082613,1.039446313
107,0.01239803736,0.9359214861,0.01105405537,0.1361852326,0.9560795029
108,0.01239803736,1.013138691,0.01105405537,0.136062315,0.9493980752
109,0.01239803736,0.879162044,0.01105405537,0.1359395083,0.9319507364
110,0.01239803736,0.9807742296,0.01105405537,0.1358168125,0.9462785931
111,0.01239803736,1.00726318,0.01105405537,0.1356942274,0.9502600892
112,0.01239803736,1.190439713,0.01105405537,0.1355717529,0.992788378
113,0.01239803736,1.049040021,0.01105405537,0.135449389,0.9769246704
114,0.01239803736,1.016673784,0.01105405537,0.1353271355,0.9469416288
115,0.01239803736,1.045048513,0.01105405537,0.1352049924,0.9335445728
116,0.01239803736,1.086449607,0.01105405537,0.1350829595,0.9226242724
117,0.01239803736,0.9019835347,0.01105405537,0.1349610367,0.9314398078
118,0.01239803736,0.8847070229,0.01105405537,0.134839224,0.9173918608
119,0.01239803736,1.161484182,0.01105405537,0.1347175213,0.9456575487
120,0.01239803736,0.8617274876,0.01105405537,0.1345959283,0.9480128838
121,0.01239803736,0.8602556211,0.01105405537,0.1344744452,0.9600685851
122,0.01239803736,0.9852994156,0.01105405537,0.1343530717,0.9620462072
123,0.01239803736,0.8394906734,0.01105405537,0.1342318077,0.9362850144
124,0.01239803736,0.8297260677,0.01105405537,0.1341106532,0.9592126705
125,0.01239803736,0.8865821919,0.01105405537,0.133989608,0.9679227592
126,0.01239803736,0.8956407101,0.01105405537,0.1338686721,0.9434216733
127,0.01123138413,1.005708371,0.009861283383,0.1337478453,0.954363889
128,0.01123138413,0.9187075003,0.009861283383,0.1336271276,0.9421985082
129,0.01123138413,0.7826295581,0.009861283383,0.1335065189,0.943389192
